"","JSE:AMS","JSE:CFR","JSE:FSR","JSE:KIO","JSE:MTN","JSE:NPN","JSE:SAB","JSE:SBK","JSE:SOL","JSE:VOD"
"2009-06-03",0.0100841190666259,-0.0219668360571221,-0.0014869891215783,-0.0593722734999691,-0.0205315788531806,-0.0213494180144789,-0.0331456892066573,-0.0105202606741788,-0.00447502197034666,-0.00463607691747825
"2009-06-04",0.0273367430001397,-0.00836358373951196,0.00741293238912544,0.0157791078251144,-0.0335311443658757,0.063715814386109,-0.00168047092721579,0.00644218919079975,-0.00332779009267448,0.0220597180647317
"2009-06-05",0.0218366946091741,-0.00280347814678272,-0.0178842322564208,0.0309826580829249,-0.00436812822511001,0.0267981931547236,-0.00288739372883562,-0.00879513145282651,0.0132123314721344,0.0144406841547937
"2009-06-08",-0.0610247018377734,-0.0204204486531339,0.000751597179312391,-0.0309303006913577,0.0212322201057731,-0.0493215553327104,0.0134037430378999,-0.00946752633839942,-0.00597193981664113,-0.00539084863487638
"2009-06-09",0.0118344576470033,-0.0109479629931544,0.00971970268798295,0.0181587350118715,0.00419287826003689,-0.0198430341936433,0.00746139542606095,-0.00596304688824745,0.0125622356406865,-0.015616805489854
"2009-06-10",-0.0307191390375312,0.0251729539245016,0.00815121223070658,-0.015544354437802,-0.0147526384750396,0.0448324888668221,0.000943507559084011,0.0224728558520599,0.0305735800288875,0.00838350089633444
"2009-06-11",-0.0210165353616585,-0.00226244440396961,0.00368324541629583,-0.0236722456133993,0.0189280098855189,-0.0214098294840159,-0.0187410667025638,-0.0117648415795877,-0.0208174050835233,-0.00363636764338438
"2009-06-12",0.000176975489356579,-0.00397163642634712,0.0182154398913417,-0.00762174265519988,0.00415801014866446,-0.00327662548984442,-0.010990448790908,0.00472255895417462,-0.00320902691876235,-0.00731264684628563
"2009-06-15",-0.0270844284092817,-0.025332385137518,0.00360360750329836,0.00209908847493523,0.0213472802596986,0.014287747752963,-0.0220396287031885,0.0105449131766147,0.00563327053026796,0.00895064885052399
"2009-06-17",-0.0218140233430884,-0.0437599796443777,-0.0242116131812233,-0.0440486940843936,-0.035426005033429,0.0187494567382878,0.00330984849505001,-0.00940892732196374,-0.0364992284711487,-0.00874333089283574
"2009-06-18",-0.00805960117706128,-0.0206619302167503,0.00955070857301354,0.0123865037897044,-0.00609688493481286,-0.0158050650053365,0.0101209682064507,0.000807942102627024,-0.00553415323540207,-0.0064783157740429
"2009-06-19",0.0061027778820737,0.0396272512479117,0.00188175627712628,0.000162034982153614,0.0191319117182598,-0.0320349263267659,0.0454955003360418,0.00393159239433594,-0.0582795411771393,-0.00851670233802437
"2009-06-22",-0.00572949549411206,-0.0229756176554696,-0.0263805594888167,0.0274519703065881,-0.0163709611958573,0.00961642475843583,-0.0162735970835559,-0.0249010644961185,-0.0200027360434696,-0.00385471970886364
"2009-06-23",-0.0240847630514942,-0.012307847674597,-0.040615649503799,-0.0175699071970321,-0.00102484778829215,-0.0276623701589465,0.0014615771048625,-0.0282747410467152,-0.0282012031818422,0.0112759040464798
"2009-06-24",0.0145688656696965,0.00144168473117912,0.0318840696192844,0.0153995389931048,0.000481716339244542,0.0173287667371831,0.00375912768129538,0.0218435409150359,0.00390472617513105,-0.00497910346900454
"2009-06-25",0.0068434747563515,0.00226660134774015,0.0332449839810192,0.00831914664373912,0.0134688924157711,0.0286044012150963,-0.0161053287241906,0.0405368126181891,-0.00293665558086786,0.0350223279567974
"2009-06-26",0.0358025328082139,0.00246457302816161,0.00538048673858338,-0.0200098908170983,-0.00845761796232658,0.00431345311374365,-0.00180559784233836,0.00992390948402289,0.0340270028187142,0.0068607163045229
"2009-06-29",0.00392417440421688,0.00735748260729707,-0.000159759489689826,0.0117215816794527,0.00389907220932528,-0.00700022627258257,-0.0143793957810487,0.0443814353735199,-0.0362936690323945,-0.0023864359096013
"2009-06-30",-0.0157510837705299,-0.00735748260729707,0.0208706227203752,0.00705459078644921,0.000295564813526994,-0.0136506123922544,-0.0408786279212645,-0.0192500327519252,0.0123978193998493,0.01018545172494
"2009-07-01",0.0184584949034274,0.0146612277957612,0.00749672253779732,-0.014345116415079,0.0015893599899286,0.0426644474263167,0.0376337449727373,0.0104942299242339,0.0404479709559666,0.0208614937222542
"2009-07-02",-0.0214072388312854,-0.0158927550450079,-0.00714827685090924,-0.0271606283894634,-0.00744658052490976,0.0157210219289183,4.59830016250606e-05,-0.00518710314132242,-0.00296643362098514,-0.0581979345131458
"2009-07-03",-0.0142138816629185,0.0152861429548263,0.00112273333378532,0.000495444856627003,-0.0038236447436617,0.0368078245275445,0.00423667879037559,-0.00669048389726612,-0.0196457670885373,0
"2009-07-06",-0.0151397417391159,-0.00151814208602286,-0.0114784104969186,-0.024427930117799,0.00806968942131547,0.0126852891836631,-0.0147907753996126,-0.0116400827719314,-0.0614388402669164,-0.00736651581676284
"2009-07-07",-0.0448603403055294,0.0153779602119988,0.0156810055621524,-0.00348335018927237,0.0132799585395169,-0.0105675279364998,0.00441972113412525,0.0107276345248515,0.0375662913127783,0.0237454079008028
"2009-07-08",0.000625151086985909,0.0207291994562313,0.0175258604308501,-0.0111087271880841,-0.0154431633424785,0.0294460297661754,-0.000678781921097382,0.00190475820725844,-0.0211769828632296,-0.0057693181379026
"2009-07-09",-0.00176143998312028,-0.0035231980073176,0.0048526958313424,0.00460661741718837,-0.00693322303828481,0.0119734816071588,0.00915549115493697,0.0311721431173773,0.0182508310692455,0.0372697342792243
"2009-07-13",-0.025791140820985,0.00235017734495369,0.00362413029339148,-0.0220181570614368,0.0168119979575643,-0.0155132260232023,0.0233356012700145,0.0128956335656163,0.00080208209408994,0.00570493790874416
"2009-07-14",0.0367797261601304,0.0157728395029464,0.0373372735960631,0.0256015395008671,0.0242230088094662,0.0163559645499962,0.0192048986471818,0.00534546155677695,0.0117472682390289,-0.00610555756248488
"2009-07-15",0.0264452604061738,0.0329055366165116,0.0155052077783164,0.0713513383989639,0.0457340505764137,0.0282008602403145,0.0186128865267747,0.0173693424609862,0.034238629631238,0.0315495315005592
"2009-07-16",-0.0241318599503142,0.00612986037553753,-0.00721551179070801,0.00773416368011404,-0.00497784336580942,-0.0148310042982089,0.00189693385999945,0.00694075795654214,0.00860236243280887,-0.00837312228644471
"2009-07-17",0.0171239159855645,-0.0111733005981254,-0.0135876158390555,-0.00653366109746401,0.0141297231254889,0.0213757789442326,-0.0030483444650411,-0.000264461297007301,0.0232418241332883,-0.00841278890851527
"2009-07-20",0.0265477968003989,0.0211236314512933,0.0269281223434996,0.024987450948446,-0.015862217179043,0.0278461197470516,-0.00717139038790293,-0.00607475379928424,-0.0197174032625416,0
"2009-07-21",0.0275967681694755,-0.00220264406234261,0.0160584946571438,-0.00500787971234296,0.0124252200215658,0.011210504657992,-0.0108471151147764,0.00584355316922291,0.00358682763176255,0.00670163174902783
"2009-07-22",0.0249937275596519,-0.00663719250679851,-0.0181654288080475,0.00474449038238234,0.0110725805180429,-0.015123615237723,-0.00381960211697852,2.49972398886911e-05,0.00245985935406523,-0.00670163174902783
"2009-07-23",0.0369146481389055,-0.00202758134651049,-0.00373705429715798,0.0378002808020721,-0.0276304259384528,-0.0183596331513147,-0.00353878281420883,0.00538274027965535,-0.0179552248251351,-0.00120762543788544
"2009-07-24",0.00487389094483248,0.0390688530268601,0.0145367707884319,0.0252146019491075,0.00218349678785401,-0.0164028676859012,0.0175699981013846,0.00485713764286011,-0.00160157393835902,-0.0166842423156659
"2009-07-27",-0.0316349598098125,0.0111673588098249,0.0025726133918047,-0.00447928583714763,-0.00697613964581123,-0.00956211755272918,-0.0131484728435058,-0.00859351977899259,-0.00716848947861237,0.0230509505635794
"2009-07-28",-0.0169467923868734,-0.00370861352214913,-0.026615820704321,-0.0222639451428481,-0.00598047344917063,-0.0141998355469948,0.0195280798075448,0.00605111534831693,-0.0284586881645392,-0.00171673861905397
"2009-07-29",-0.0101113314193277,-0.00505521896034189,-0.0123988552500398,0.00217037031422862,-0.00583462009253211,-0.0137945457698319,0.0252765616706725,-0.0397841578102689,-0.00910871619823972,-0.00862818122333842
"2009-07-30",-0.00145153981899071,0.0160350589966862,0.018350960163481,-0.000559547174596275,0.00759785730072515,0.00486443349115184,0.0084015280788563,-6.6683229945852e-05,-0.00277808499905774,-0.000759387048201887
"2009-07-31",0.00871870394887253,-0.00549596557075294,-0.012935766441081,0.0364738525820218,0.0130019003684723,0.0285159164304289,0.0119204139320512,0.00513448272228345,0.0325392001344973,0.0158631201298221
"2009-08-03",0.0422558267669864,0.0340634226226628,0.0157122363476825,0.0455808323081754,-0.000426620166852132,0.0132538944400906,-0.0177379612449826,0.0191577796179381,0.0144378488706369,0.00708161755106929
"2009-08-04",0.0147719608211627,-0.00562805271700206,0.00166610623867225,0.00334586895980138,-0.00525545589205478,-0.00721900929690023,0.0113341229468027,-0.0123305916185998,0.0156830742598739,-0.0160327396975397
"2009-08-05",0.0481441148786832,0.00102564111555026,0.00134392838693032,0.0462808456218831,-0.00267160027651947,0.00552525207108623,0.00838599950217045,-0.0188420567871432,0.00255343267484243,-0.0271691462968082
"2009-08-06",-0.00182772768609851,0.0238046185853875,0.00485178958749621,-0.00728896919103939,0.0151503065326217,0.00428345010051778,0.0134270540607133,0.0171561256130826,0.0141876495661126,-0.00230353605891231
"2009-08-07",0.0227000938323734,-0.00904983551991734,-0.00848978414895907,0.0114270311623379,0.0170553747044409,0.00675021154733635,-0.0112292509782339,-0.0087796632437751,-0.0178670418144584,0.0111141657410663
"2009-08-11",0.0202353169340288,0.0125472160520887,-0.0247294193503871,0.0512263818171625,0.000552097756676417,0.015565543793608,-0.00834869428976859,0.0239429143932757,0.0279440142479768,-0.0349274861149489
"2009-08-12",0.0524642583360873,0.00165449092388847,-0.00399872842506621,-0.00412921105685804,-0.0102627090611183,-0.0172139306500849,-0.0176352703977418,-0.00237149655504965,-0.0368270596809488,-0.0082272710412159
"2009-08-13",0.0452826193597549,-0.0031518707893925,0.0170458103658877,0.0113723734794071,0.0011354290851191,-0.0129678145837158,0.00826925496616404,0.0141577811704359,0.0127634701045238,0.016486510074003
"2009-08-14",-0.0339615045232922,0.0661917492072401,-0.0166822401019306,-0.0135555450141016,0.012541372078319,-0.00113239685090782,0.00278493282382186,-0.0248523921938304,0.00901948554243681,-5.40542001381539e-06
"2009-08-17",-0.0751477325746563,-0.0127030642562538,-0.0164724218962533,-0.0588344676305308,-0.0206910868339296,-0.0142157086826646,-0.0362133178975927,-0.0356349333486872,-0.0249003504089043,5.40542001381539e-06
"2009-08-18",0.0011511443626091,-0.0316167422117859,0.0144644026237799,0.021945156681813,-0.00462886405752805,0.0185684832313555,-0.00298511138141322,0.0158042597276253,0.00154532150835607,-0.000275713681199719
"2009-08-19",-0.0245814417774621,0.0168299237792677,-0.00986939305382339,0.0130153681120699,-0.00342907301904916,-0.0133168490179134,0.0138091952741881,-0.00399135375786841,0.0211913074592989,0.000275713681199719
"2009-08-20",0.0398261207393933,0.0185675412724242,0.00885036549576501,0.0646942202227372,-0.00980308336739633,0.0260602166301602,0.00541388984408009,-0.0032670259156049,0.0284292185242077,-0.00361011222409857
"2009-08-21",0.0271658102470074,-0.00236127618568016,-0.00485970119708856,0.00017573844024632,0.00441526518253887,0.0286297957720443,0.0282971674982306,0.021361510669399,-0.00116290311912515,0.0294429227069699
"2009-08-24",0.0321572256112628,0.00612775898115725,0.0503633364401557,0.0447051544678683,0.00466271880391744,0.00667532662013492,0,0.0418939278798334,0.0388963703959337,0.00743989486174712
"2009-08-25",-0.0177466983241015,-0.00612775898115725,0.00248079125892797,0.0139332638869618,0.0010245285523478,0.00709604340001846,-0.00554018037561477,0.00329075362802556,-0.00510119200350623,0.0179358106745742
"2009-08-26",0.00708898864910523,0.00941183418234726,0.0219474276098834,-0.0676541417932679,-0.00912859667317889,-0.00138790225575569,0.0146149023510809,0.0225372829863257,-0.00722786276167575,0.00994590713413857
"2009-08-27",-0.0221535820340684,-0.00140614037699027,0.0166518068746528,0.00277285532870053,0.0164557550839266,0.00711970420981878,-0.0090747219754661,-0.00490659750317768,-0.0110375033412531,-0.00444716211855756
"2009-08-28",-0.00492649876060547,0.0136632666426673,0.0010025932106501,0.00581821503299373,0.0247974584566357,0.0114744551157191,-0.000897087345428815,0.00591655545422043,0.0100630874594607,-0.00785017503773133
"2009-08-31",0.0228321898859427,-0.0174226695665727,-0.023273527429426,0.0298875158812457,-0.0354852381584543,0.0124892074236218,-0.0144128846259921,-0.00520239150719881,-0.014473130969062,-0.0117175390475843
"2009-09-01",0.0299297526749775,-0.00661315589171707,0.00729872689980571,-0.00417775599116865,-0.00269775331341648,-0.00134844523202204,-0.00140350900231923,0.00151891052402675,-0.020465841306418,0.00864309615601933
"2009-09-02",-0.0305807461417036,-0.025439336817155,-0.00707715251796248,-0.0124715044499339,-0.00180176612329852,-0.0243160115551895,0.00656492052963387,-0.0233358862045723,-0.0145404623607135,-0.00172265331144672
"2009-09-03",-0.0243200543525131,-0.00340881752050404,-0.0190306659065316,-0.0171108675358873,-0.00250692928490714,-0.0287624076565507,-0.00656492052963387,-0.0145280155797458,0.00441089727927135,0
"2009-09-04",0.0105648878029285,-0.0147422817372034,-0.00970500610903446,0.0234597897907847,-0.0131922570032632,0.0137700609559328,0.00196436151281532,-0.00581685582831604,-0.0113448437703116,-0.00639974509784302
"2009-09-07",0.0256940144311333,0.0412179557212315,0.00503605900269744,0.00527105636187564,0.0039728740617786,0.0274819464837641,0.0216314590838671,-0.00219557674950188,0.00578254948734092,-0.00225831764527129
"2009-09-08",0.0192408155472599,0.0122758859821355,0.0315809675293899,-0.0058022309718524,0.00273524148060744,-0.00705744968926858,-0.00262346571362571,0.0267588259579163,0.0148225803438784,-0.0129478101131681
"2009-09-09",-0.0216732910525739,-0.0275318105823006,-0.00926224648797458,-0.0251181422734916,0.0164970466518817,-0.0207891174744912,0.00836824967051797,0.005211271371385,0.0103001075379989,-0.0242575439368977
"2009-09-10",0.00730645307310951,0.0215684998737675,-0.0122193839383717,0.0290555976972122,0.000137615360593202,0.00651529693898922,0.00598315627683377,-0.0059769267638341,0.0243604189688913,-0.0168780992360062
"2009-09-11",0.0266115462156638,-0.015859187157182,0.00836434618677195,0.0393476802674897,-0.00973752565762531,0.00248845254167485,-0.011727940233726,0.0136505866963095,0.018842315815613,-0.00142925664418669
"2009-09-14",-0.00275201798575786,-0.0101230076314485,-0.028286330725094,0.00448112697528202,-0.0232724386985446,-0.00978085135528417,-0.012422519998557,-0.0358670451201846,-0.026317308317374,-0.0165905839710838
"2009-09-15",0.00941339338841196,-0.00388350002639815,-0.0149704381887013,-0.0201083404286511,0.013098653773536,0.0301918225405284,0.0137933221323348,-0.00127997309156846,0.00320452668209903,-0.0023991373120289
"2009-09-16",0.0478860100040546,-0.00438704091376607,0.0437338969935643,0.0123925739687145,0.0032710837907608,0.00694422097075709,0.0032822786579203,0.0134283316865602,-0.00366930133977661,-0.00322412024233465
"2009-09-17",0.0134351982390477,0.0305306265268825,0.0344199847815521,0.0476125544428676,0.0213086946986909,0.0419221815230415,0.0162517119677386,0.0281405303050857,0.00046477465767758,0.00562325755436355
"2009-09-18",-0.0183255554852195,0.00537299067568231,0.0102098472622849,0.00600927133402074,-0.0036244592567467,-0.0190368387511182,0.0102641765022007,0.0031243923092692,0.0052213450226386,-0.0019664181147423
"2009-09-21",-0.0184653112474233,-0.00748851016993335,-0.00551382288902325,-0.0126093804590219,-0.00230827978553449,-0.00986423774583933,-0.0161925150720812,-0.0020487800815232,-0.0134759877012964,0.0197512514583948
"2009-09-22",0.0224546273754189,0.00423130131202853,0.0123454981175088,-0.00733948248804595,-0.0107939234986834,-0.0186549227443393,0.00253839716380178,0.0232393461121596,-0.00727566399010193,0.0131902597407816
"2009-09-23",-0.0308873432656576,0.00756963809266775,-0.00321301455423662,-0.0276343200709022,-0.00212699882343514,-0.0168928001294617,-0.0235136035541128,-0.0396113628262693,-0.00978750131553063,0.0234068843507753
"2009-09-25",-0.0172364007222914,-0.0218224978657151,-0.00804439073574859,-0.018795372536335,0.00126486189769004,-0.0158458527601262,-0.0131412798453336,-0.0165492634499618,-0.0160835209844308,-0.00828703088894223
"2009-09-28",-0.0185690946648691,-0.00480770156810362,0.0200687768692589,0.0168893542836326,-0.0138504701349351,0.0142732458941524,0.00293258044455946,0.0167111812907592,-0.0187323300563378,0.0049179346974153
"2009-09-29",-0.0460012845580522,0.0129281187720984,-0.00487425180170753,-0.0256025584748514,0.00225727573633883,0.0102877452883607,0.00183748099585479,-0.00424397269781274,0.0217791039818493,-0.000328650802600805
"2009-09-30",-1.49923913621564e-05,0.00885695040812084,0.00189970118811544,-0.0180707877168746,-0.0060646187147686,0.0255475845822168,0.0133653509179226,-0.0065661465007345,-0.0180747129235055,0.00899436954629707
"2009-10-01",0.00458616908053422,0.00568944757942624,-0.00669503448384656,0.00575988062112742,0.0309416396225295,0.0119184339045084,-0.00130256656971284,-0.00210514787755578,0.0112809143478145,-0.0356700599353701
"2009-10-02",-0.0438493778893658,-0.0313857702066533,-0.0333952458225779,-0.0372504916821601,0.0228609243382714,-0.0439352936522681,0.0166142272508054,-0.0232934266605564,-0.0295220330704868,0.00538510927298574
"2009-10-05",0.0187801941796391,-0.00833694439714083,-0.00537209377033321,-0.0218453698501175,-0.0103176063861081,0.022514016937258,-0.0143070409933408,-0.00498317044822194,0.0128960416944821,-0.00273351836037428
"2009-10-06",0.0279841956007196,-0.0146154444253996,0.0200121171890588,0.0264452121739733,-0.0162014843062526,0.00304119274042947,-0.0113125806536409,0.0182456096062555,0.00117968106306243,-0.0143622293225096
"2009-10-07",0.025190073372336,0.00543077118513491,0.00152671785379965,-0.00851735992659819,0.0188761379840017,0.000425806048252042,0.019970737999655,0.00429902044702501,0.0162944050352625,-0.00299550897979728
"2009-10-08",0.0304851138472966,0.00833542457901348,0.0113341132154483,1.2317569115794e-06,0.0129737469199114,0.0231072815052205,0.0237089025556969,0.00722241240345589,0.00966775048192936,0.00986598552869111
"2009-10-09",-0.00321361100656858,0.00487093023459639,-0.00865568279528528,-0.00880340267881508,-0.036871067340762,-0.0120308669976747,0.0019927498121266,-0.0082624627351624,4.76198692265228e-05,-0.00248587823106838
"2009-10-12",0.00251216693514777,0.015429428564862,-0.00307219903697042,0.00198626234300114,0.00124250387180069,0.011788367667382,-0.00207456126651806,0.0226775376193533,-0.00623710597483118,-0.00719493925709713
"2009-10-13",-0.00564973254211942,-0.00143643788165626,0.0273158106469626,0.00041330854070587,-0.0198813705538292,0.00382409643840376,0.00661885871946311,0.0120088228565702,0.0128339579800869,-0.0188773010526795
"2009-10-14",-0.00852061683759153,0.0100120025840527,0.0295006643966982,0.00617921636595753,-0.00241254640538457,0.0374575625349003,-0.00253646299590748,0.04232552810676,-0.00247117094454019,0.0214660598948786
"2009-10-15",-0.0334233477433763,0.0490612036073292,-0.00291121020745866,-0.0144780191806539,0.0128001747669622,0,0.0318677388480211,-0.0102446049167639,0.0302591874820415,0.0173917427118688
"2009-10-16",-0.0254162864914349,-0.0150173470669532,-0.0194295190671463,0.00829880281469642,-0.0265823142815584,0,0.00628402711635445,-0.0289761082365168,0.0166965345311301,0.0108304307743694
"2009-10-19",0.0224577044516909,0.0271387075992982,0.0165098089638116,0.00617921636595753,0,0.0291303838129995,0.00937784087186877,0.0246926125903713,0.0227241986248181,-0.00359712618084984
"2009-10-20",-0.00296736122780317,-0.00133958492905695,0.00291971010333469,0.0182714802487158,-0.00671638203374414,-0.0182340823599088,0.0121359495594522,-0.0079338287754176,0.00575265248945023,-0.041385216162853
"2009-10-21",-0.0225403983194106,0.0040133833134588,0.0287376097673571,0.000846449999146515,0.0209010170257002,0.0170192324588267,0.00987037748272002,0.022461929338327,-0.0108940519898688,0.0139862419747399
"2009-10-22",0.0150682720393966,-0.00356665558657454,0,0.00161030630610348,0.0131922760735641,0.015256637953291,-0.00326280692863712,-0.0195161298789461,0.00725454984011442,-0.00743497848751851
"2009-10-23",0.00747212628001392,-0.00134078232376478,-0.00397389112227486,-0.00641635743820324,-0.00949689911764651,0.007017572658647,0.00133607165382976,-0.0212057094006024,-0.00918941016641028,0.0257841171557143
"2009-10-26",-0.005961269516499,0.015091276200458,-0.00971713847693323,-0.0171907624530636,-8.01892466650855e-05,-0.0140847398817385,0.00778290712537277,-0.0141202547766905,0.00225697339076625,-0.0018198367169866
"2009-10-27",-0.00599701947237463,-0.0177782460212832,-0.00633825227636464,-0.00868671439631719,-0.0300376658760282,-0.00711746776886457,0.00323323654024321,0.00668153933348314,-0.0244510958641655,-0.00731264684628563
"2009-10-28",-0.00754720563538314,-0.02267670867103,-0.00579711768432567,-0.0154912036538946,-0.0251885623442973,-0.0160205028400053,0.00239368962147779,-0.0292813712507236,-0.0132892321186819,0.00640148505204152
"2009-10-29",0.0371790032417554,0.0293806443932203,0.0398913290273022,-0.00422833610952189,-0.0127933514599086,0.0231379706088699,0.00966284922645855,0.0332086709966539,0.0053369039281872,-0.0137680008688044
"2009-10-30",-0.00140244281737267,-0.0179780122954085,-0.00616421116896593,0,0.00854706057845789,0.00861526407720348,0.0111008131927797,-0.013151428804127,-0.0160969270421738,0.00552996800946204
"2009-11-02",-0.0485087874681245,-0.00136147059832137,-0.0308243582003751,-0.0312021008699794,-0.0249032730756067,-0.0118118571028312,0.000859845280835714,-0.0174632070154797,-0.00780591100854799,-0.028528083614539
"2009-11-03",0.0187745414997043,-0.0262264859205077,-0.0210904126576601,-0.0299072782528036,0.00331010755196637,-0.042142087563434,-0.0165133858608382,-0.0156661167444003,0,-0.0252838597843894
"2009-11-04",0.0285933111558521,0.0171023350308985,-0.00951821582097612,0.00108044849118727,-0.00855900421494482,0.0276656988806803,-0.00902115102399748,-0.0136719844648088,-0.00944824226997376,0.000193967608018042
"2009-11-05",-0.0161261692166779,0.00866991513344573,0.0101101069302958,0.0122975278104054,0.0160100870327557,0.00697769259163294,0.00663967678724475,0.0163001068710784,0.0026106087923683,0.0209200605089972
"2009-11-06",0.00396339945692326,0.00362812189365513,-0.0330857245857654,0.0219789067187754,0.00129394022797946,0.0273989741881149,-0.000145988953761389,-0.0281078868246318,0.00171379647773584,-0.00514139950041859
"2009-11-09",0.00439034830129259,0.011701303627552,0.0495180192128464,0.0404323534026219,-0.019587133275305,-0.0149322054229852,0.00688687915243058,0.0349088547072149,0.0102215540715385,-0.0068965790590596
"2009-11-10",0.0103157990884029,-0.00179131261513632,0.0184549643733591,0.0145497810147308,-0.00758916455760428,-0.00532388125274963,-0.0110809843007047,0.0161360555259673,0.0101181301655835,0.0280533938814553
"2009-11-11",0.00980578040480928,0.00402595041655296,-0.0114943794257352,0.02439145312416,0.0098722705721741,0.01061956882746,-0.00229958268520924,0.00297116145011422,-0.00501254182354316,0.0294680622569068
"2009-11-12",-0.0156623125175237,-0.0044742803949207,0.0160553907532979,0,0.0343984606200358,-0.01061956882746,0.00732067691084914,-0.00667182356819573,-0.0168694270136953,0.0162019745762816
"2009-11-13",-0.0133039656263616,0.0494305740536305,-0.0166335925618313,0.00440794141886514,0.0151390612156845,0,0.00388255765566647,-0.00723517368077964,-0.00533059468764563,0
"2009-11-16",0.0219158224308664,0.045063945020317,0.00691645408489805,0.0241365828235764,-0.0236497508835924,0.0070922283094923,0.00699894253186706,0.0056891800721619,0.0145488231598669,0
"2009-11-17",0.0330908070813454,-0.0172843809132406,-0.00345224738722916,0.0108306409923884,0.0234827920385587,-0.000353419335716865,0.00957403196261986,-0.00206504977876953,0.00186741417479475,-0.00268216521994091
"2009-11-18",-0.0111606404472173,0.0103242709326006,0.00632004401858755,-0.00534243073159679,-0.0056932504750602,0.0376355871508469,-0.0107290999512788,0.00268373406330014,0.00237167653097181,0.0308530421866369
"2009-11-19",0.00409347322412401,-0.0182426286219162,-0.0121004069340875,-0.0107320197252854,0.0041893651552769,-0.0408219945202539,0.0428424887853431,-0.00134096672835504,-0.00172737938597933,0.00692044284457261
"2009-11-20",0.00332779009267448,0.00500835771437291,0.00289435802636451,0.00688174758905369,0.0014203954428833,-0.008904778342961,-0.00578370611684775,-0.0148705490730805,-0.010187655191892,-0.0121423868257242
"2009-11-23",0.0430684267769532,0.0124122404461291,0.00920604890772303,0.018798924673268,-0.00309403600091329,0.0446073077570244,0.0206666368085582,0.0155928315169049,0.0209770649594834,0.0207261305171169
"2009-11-24",-0.00336390095301908,0.00287415512986211,0.0192859068865836,0.00533944823085797,-0.00335570784697303,-0.00772867737165761,0.00453515516539049,0,0.00598493853944859,0.00256082086167275
"2009-11-25",0.024957688801333,0.0239022924696028,-0.00563381771825622,0.00863510895073816,-0.00716848947861237,-0.00692044284457438,-0.00453515516539049,0.00154599360861774,0.00671121160765509,0.0143887374520997
"2009-11-26",-0.0107921905509656,-0.0194023871467506,-0.0142249909313472,-0.0391452955281473,-0.0140637306271607,-0.0145145505192108,-0.00913248356327223,-0.0155685552399234,-0.016694878572169,-0.0307191390375294
"2009-11-27",0.00467758955111108,-0.0210360406990775,-0.000573230167602468,-0.00471698987813873,-0.0129591446425064,-0.0138349138218334,-0.0021582907374782,0.0124741742251757,-0.0238512158221802,0.00535823596391793
"2009-11-30",0.0158733491562906,-0.0037586179141389,-0.00402183822782032,-0.00711746776886457,0.0325092785652945,-0.00947500179670158,-0.00590162623962165,-0.0103843093057154,0.00275482267884364,-0.0175641416434225
